,state,date,总人口,累积测试人数,每1000人中累积测试人数,总计测试人数增长,累积测试阳性,阳性测试增长,累积测试阴性,累积阳性概率,累积死亡人数,每100000中死亡人数,死亡增长
17051,Virginia,2021/1/22,8517685,4948485,580.965955,24875,463751,4147,4484734,9.371575341,6002,70.47,62
17052,Virginia,2021/1/23,8517685,4977971,584.4276937,29486,468655,4904,4509316,9.414578751,6079,71.37,77
17053,Virginia,2021/1/24,8517685,5007050,587.8416495,29079,472447,3792,4534603,9.435635754,6078,71.36,-1
17054,Virginia,2021/1/25,8517685,5056432,593.6392341,49382,478619,6172,4577813,9.465548039,6081,71.39,3
17055,Virginia,2021/1/26,8517685,5079311,596.3252926,22879,483326,4707,4595985,9.515581936,6174,72.48,93
17056,Virginia,2021/1/27,8517685,5112697,600.2449022,33386,488553,5227,4624144,9.555680691,6228,73.12,54
17057,Virginia,2021/1/28,8517685,5146985,604.2704092,34288,493674,5121,4653311,9.591518141,6308,74.06,80
17058,Virginia,2021/1/29,8517685,5180202,608.1701777,33217,497912,4238,4682290,9.611825948,6379,74.89,71
17059,Virginia,2021/1/30,8517685,5210235,611.6961357,30033,502221,4309,4708014,9.639123763,6449,75.71,70
17060,Virginia,2021/1/31,8517685,5234155,614.5044105,23920,504779,2558,4729376,9.643944438,6464,75.89,15
17061,Virginia,2021/2/1,8517685,5261801,617.7501281,27646,507640,2861,4754161,9.64764726,6474,76.01,10
17062,Virginia,2021/2/2,8517685,5281726,620.0893787,19925,510380,2740,4771346,9.66312906,6517,76.51,43
17063,Virginia,2021/2/3,8517685,5300826,622.3317721,19100,513339,2959,4787487,9.684132247,6575,77.19,58
17064,Virginia,2021/2/4,8517685,5316450,624.1660733,15624,516398,3059,4800052,9.713210883,6650,78.07,75
17065,Virginia,2021/2/5,8517685,5371049,630.5761483,54599,521467,5069,4849582,9.708848309,6732,79.04,82
17066,Virginia,2021/2/6,8517685,5410417,635.1980614,39368,526176,4709,4884241,9.725239293,6773,79.52,41
17067,Virginia,2021/2/7,8517685,5437773,638.4097322,27356,529125,2949,4908648,9.730545942,6778,79.58,5
17068,Virginia,2021/2/8,8517685,5449974,639.8421637,12201,530825,1700,4919149,9.739954723,6820,80.07,42
17069,Virginia,2021/2/9,8517685,5469777,642.1670912,19803,534116,3291,4935661,9.764858787,6898,80.98,78
17070,Virginia,2021/2/10,8517685,5486136,644.0876834,16359,537319,3203,4948817,9.794124681,6932,81.38,34
17071,Virginia,2021/2/11,8517685,5518735,647.9148971,32599,541018,3699,4977717,9.803297314,6958,81.69,26
17072,Virginia,2021/2/12,8517685,5553955,652.0498234,35220,544209,3191,5009746,9.798584972,6966,81.78,8
17073,Virginia,2021/2/13,8517685,5583255,655.4897252,29300,547424,3215,5035831,9.804746514,6996,82.13,30
17074,Virginia,2021/2/14,8517685,5607650,658.3537663,24395,549999,2575,5057651,9.808012269,7012,82.32,16
17075,Virginia,2021/2/15,8517685,5622345,660.0790003,14695,551538,1539,5070807,9.809750202,7016,82.37,4
17076,Virginia,2021/2/16,8517685,5633818,661.4259626,11473,553308,1770,5080510,9.821190532,7037,82.62,21
17077,Virginia,2021/2/17,8517685,5653212,663.7028723,19394,555592,2284,5097620,9.827899608,7075,83.06,38
17078,Virginia,2021/2/18,8517685,5679834,666.8283694,26622,557896,2304,5121938,9.822399739,7090,83.24,15
17079,Virginia,2021/2/19,8517685,5703634,669.6225559,23800,559930,2034,5143704,9.817074518,7098,83.33,8
17080,Virginia,2021/2/20,8517685,5728208,672.5076121,24574,561812,1882,5166396,9.807814241,7197,84.49,99
17081,Virginia,2021/2/21,8517685,5749734,675.0348246,21526,564115,2303,5185619,9.811149524,7331,86.07,134
17082,Virginia,2021/2/22,8517685,5762389,676.5205569,12655,565270,1155,5197119,9.809646659,7486,87.89,155
17083,Virginia,2021/2/23,8517685,5778994,678.4700303,16605,567039,1769,5211955,9.812071097,7658,89.91,172
17084,Virginia,2021/2/24,8517685,5799799,680.9125954,20805,568946,1907,5230853,9.809753752,7807,91.66,149
17085,Virginia,2021/2/25,8517685,5830467,684.5131042,30668,570982,2036,5259485,9.793074894,7963,93.49,156
17086,Virginia,2021/2/26,8517685,5854653,687.3526081,24186,572639,1657,5282014,9.78092126,8197,96.24,234
17087,Virginia,2021/2/27,8517685,5879000,690.2110139,24347,574314,1675,5304686,9.768906277,8382,98.41,185
17088,Virginia,2021/2/28,8517685,5902722,692.9960429,23722,576050,1736,5326672,9.759056923,8552,100.4,170
17089,Virginia,2021/3/1,8517685,5915914,694.5448206,13192,577174,1124,5338740,9.756294632,8783,103.11,231
17090,Virginia,2021/3/2,8517685,5928679,696.0434672,12765,578559,1385,5350120,9.758649439,8943,104.99,160
17091,Virginia,2021/3/3,8517685,5946972,698.1911165,18293,580108,1549,5366864,9.754678515,9326,109.49,383
17092,Virginia,2021/3/4,8517685,5972272,701.1614071,25300,581408,1300,5390864,9.73512258,9357,109.85,31
17093,Virginia,2021/3/5,8517685,5996828,704.0443501,24556,583060,1652,5413768,9.722806791,9428,110.69,71
17094,Virginia,2021/3/6,8517685,6018284,706.5633444,21456,584537,1477,5433747,9.712685543,9519,111.76,91
17095,Virginia,2021/3/7,8517685,6038209,708.902595,19925,585700,1163,5452509,9.699896112,9596,112.66,77
17097,Vermont,2020/3/4,626299,3,0.004790044,3,0,0,3,0,0,0,0
17098,Vermont,2020/3/5,626299,6,0.009580089,3,0,0,6,0,0,0,0
17099,Vermont,2020/3/6,626299,10,0.015966815,4,0,0,10,0,0,0,0
17100,Vermont,2020/3/7,626299,17,0.027143585,7,0,0,17,0,0,0,0
17101,Vermont,2020/3/8,626299,26,0.041513718,9,1,1,23,3.846153846,0,0,0
17102,Vermont,2020/3/9,626299,31,0.049497125,5,1,0,28,3.225806452,0,0,0
17103,Vermont,2020/3/10,626299,38,0.060673895,7,1,0,34,2.631578947,0,0,0
17104,Vermont,2020/3/11,626299,66,0.105380976,28,1,0,57,1.515151515,0,0,0
17105,Vermont,2020/3/12,626299,99,0.158071464,33,2,1,88,2.02020202,0,0,0
17106,Vermont,2020/3/13,626299,149,0.237905537,50,2,0,132,1.342281879,0,0,0
17107,Vermont,2020/3/14,626299,238,0.380010187,89,5,3,218,2.100840336,0,0,0
17108,Vermont,2020/3/15,626299,370,0.590772139,132,8,3,320,2.162162162,0,0,0
17109,Vermont,2020/3/16,626299,428,0.683379664,58,12,4,392,2.803738318,0,0,0
17110,Vermont,2020/3/17,626299,549,0.87657812,121,17,5,473,3.096539162,0,0,0
17111,Vermont,2020/3/18,626299,811,1.294908662,262,19,2,565,2.342786683,0,0,0
17112,Vermont,2020/3/19,626299,1135,1.812233454,324,21,2,619,1.850220264,0,0,0
17113,Vermont,2020/3/20,626299,1422,2.270481032,287,28,7,742,1.969057665,2,0.32,2
17114,Vermont,2020/3/21,626299,1457,2.326364883,35,44,16,943,3.019903912,2,0.32,0
17115,Vermont,2020/3/22,626299,1547,2.470066214,90,52,8,1088,3.361344538,2,0.32,0
17116,Vermont,2020/3/23,626299,1724,2.752678832,177,76,24,1282,4.408352668,5,0.8,3
17117,Vermont,2020/3/24,626299,1878,2.998567777,154,97,21,1405,5.165069223,7,1.12,2
17118,Vermont,2020/3/25,626299,2144,3.423285044,266,125,28,1631,5.830223881,8,1.28,1
17119,Vermont,2020/3/26,626299,3051,4.871475126,907,160,35,2616,5.244182235,9,1.44,1
17120,Vermont,2020/3/27,626299,3248,5.186021373,197,185,25,2786,5.695812808,10,1.6,1
17121,Vermont,2020/3/28,626299,3608,5.760826698,360,213,28,3106,5.903547672,12,1.92,2
17122,Vermont,2020/3/29,626299,3917,6.254201268,309,234,21,3374,5.973959663,12,1.92,0
17123,Vermont,2020/3/30,626299,4102,6.549587338,185,256,22,3546,6.240858118,12,1.92,0
17124,Vermont,2020/3/31,626299,4447,7.10044244,345,293,37,3839,6.588711491,13,2.08,1
17125,Vermont,2020/4/1,626299,4662,7.443728954,215,320,27,4019,6.864006864,16,2.55,3
17126,Vermont,2020/4/2,626299,4871,7.777435378,209,359,39,4185,7.370149867,17,2.71,1
17127,Vermont,2020/4/3,626299,5380,8.59014624,509,390,31,4658,7.249070632,17,2.71,0
17128,Vermont,2020/4/4,626299,5891,9.406050465,511,460,70,5090,7.808521473,20,3.19,3
17129,Vermont,2020/4/5,626299,6493,10.3672527,602,512,52,5660,7.885415062,22,3.51,2
17130,Vermont,2020/4/6,626299,6882,10.98836179,389,543,31,5984,7.890148213,23,3.67,1
17131,Vermont,2020/4/7,626299,7394,11.80586269,512,575,32,6453,7.776575602,23,3.67,0
17132,Vermont,2020/4/8,626299,7787,12.43335851,393,608,33,6777,7.807884936,23,3.67,0
17133,Vermont,2020/4/9,626299,8164,13.03530742,377,631,23,6975,7.729054385,23,3.67,0
17134,Vermont,2020/4/10,626299,8472,13.52708531,308,680,49,7249,8.026440038,24,3.83,1
17135,Vermont,2020/4/11,626299,9061,14.46753068,589,713,33,7774,7.868888644,25,3.99,1
17136,Vermont,2020/4/12,626299,9609,15.34251212,548,733,20,8316,7.628265168,27,4.31,2
17137,Vermont,2020/4/13,626299,10115,16.15043294,506,754,21,8806,7.454275828,28,4.47,1
17138,Vermont,2020/4/14,626299,10342,16.51287963,227,761,7,8975,7.358344614,29,4.63,1
17139,Vermont,2020/4/15,626299,10768,17.19306593,426,770,9,9326,7.150817236,30,4.79,1
17140,Vermont,2020/4/16,626299,11133,17.77585466,365,779,9,9583,6.997215485,35,5.59,5
17141,Vermont,2020/4/17,626299,11684,18.65562615,551,792,13,10054,6.778500514,35,5.59,0
17142,Vermont,2020/4/18,626299,12186,19.45716024,502,802,10,10346,6.581322829,38,6.07,3
17143,Vermont,2020/4/19,626299,12481,19.92818127,295,813,11,10514,6.51390113,38,6.07,0
17144,Vermont,2020/4/20,626299,12788,20.41836248,307,817,4,10695,6.388802002,38,6.07,0
17145,Vermont,2020/4/21,626299,12947,20.67223483,159,820,3,10739,6.333513555,40,6.39,2
17146,Vermont,2020/4/22,626299,13326,21.2773771,379,828,8,10946,6.21341738,40,6.39,0
17147,Vermont,2020/4/23,626299,13929,22.24017602,603,831,3,11231,5.965970278,43,6.87,3
17148,Vermont,2020/4/24,626299,14408,23.00498644,479,834,3,11515,5.788450861,44,7.03,1
17149,Vermont,2020/4/25,626299,15166,24.21527098,758,843,9,11814,5.558486087,46,7.34,2
17150,Vermont,2020/4/26,626299,15566,24.85394356,400,852,9,11925,5.473467814,46,7.34,0
17151,Vermont,2020/4/27,626299,16137,25.76564868,571,855,3,12146,5.298382599,47,7.5,1
17152,Vermont,2020/4/28,626299,16430,26.23347634,293,862,7,12261,5.246500304,47,7.5,0
17153,Vermont,2020/4/29,626299,16595,26.49692878,165,862,0,12375,5.194335643,47,7.5,0
17154,Vermont,2020/4/30,626299,16851,26.90567924,256,866,4,12569,5.139160881,49,7.82,2
17155,Vermont,2020/5/1,626299,17899,28.5790014,1048,879,13,13093,4.910888876,50,7.98,1
17156,Vermont,2020/5/2,626299,18383,29.35179523,484,885,6,13405,4.814230539,51,8.14,1
17157,Vermont,2020/5/3,626299,18851,30.09904215,468,896,11,13734,4.753063498,52,8.3,1
17158,Vermont,2020/5/4,626299,19414,30.99797381,563,901,5,14049,4.640980736,52,8.3,0
17159,Vermont,2020/5/5,626299,19605,31.30293997,191,906,5,14217,4.621270084,52,8.3,0
17160,Vermont,2020/5/6,626299,20063,32.03422008,458,909,3,14425,4.530728206,52,8.3,0
17161,Vermont,2020/5/7,626299,20285,32.38868336,222,914,5,14817,4.505792457,53,8.46,1
17162,Vermont,2020/5/8,626299,20899,33.36904578,614,916,2,15342,4.382984832,53,8.46,0
17163,Vermont,2020/5/9,626299,21414,34.19133673,515,918,2,15802,4.286915102,53,8.46,0
17164,Vermont,2020/5/10,626299,21962,35.06631816,548,926,8,16256,4.216373736,53,8.46,0
17165,Vermont,2020/5/11,626299,22680,36.21273545,718,926,0,16876,4.082892416,53,8.46,0
17166,Vermont,2020/5/12,626299,23023,36.76039719,343,927,1,17170,4.026408374,53,8.46,0
17167,Vermont,2020/5/13,626299,23439,37.42461668,416,929,2,17660,3.963479671,53,8.46,0
17168,Vermont,2020/5/14,626299,24168,38.58859746,729,930,1,18363,3.848063555,53,8.46,0
17169,Vermont,2020/5/15,626299,24785,39.57374992,617,931,1,18984,3.756304216,53,8.46,0
17170,Vermont,2020/5/16,626299,25386,40.53335547,601,932,1,19771,3.671314898,53,8.46,0
17171,Vermont,2020/5/17,626299,26034,41.56800506,648,940,8,20452,3.610662979,54,8.62,1
17172,Vermont,2020/5/18,626299,26706,42.640975,672,940,0,21014,3.519808283,54,8.62,0
17173,Vermont,2020/5/19,626299,27349,43.66764117,643,944,4,21562,3.451680135,54,8.62,0
17174,Vermont,2020/5/20,626299,27944,44.61766664,595,945,1,22089,3.381763527,54,8.62,0
17175,Vermont,2020/5/21,626299,29221,46.65662886,1277,950,5,23188,3.251086547,54,8.62,0
17176,Vermont,2020/5/22,626299,30046,47.97389106,825,952,2,24864,3.168475005,54,8.62,0
17177,Vermont,2020/5/23,626299,31412,50.15495794,1366,954,2,26025,3.037055902,54,8.62,0
17178,Vermont,2020/5/24,626299,32620,52.08374914,1208,957,3,27110,2.933782955,54,8.62,0
17179,Vermont,2020/5/25,626299,33503,53.49361886,883,963,6,27856,2.874369459,54,8.62,0
17180,Vermont,2020/5/26,626299,34175,54.5665888,672,968,5,28419,2.832479883,54,8.62,0
17181,Vermont,2020/5/27,626299,34411,54.94340563,236,970,2,28574,2.81886606,54,8.62,0
17182,Vermont,2020/5/28,626299,35332,56.41394925,921,974,4,29292,2.7567078,55,8.78,1
17183,Vermont,2020/5/29,626299,36266,57.90524973,934,975,1,30100,2.688468538,55,8.78,0
17184,Vermont,2020/5/30,626299,37761,60.29228851,1495,977,2,31403,2.587325548,55,8.78,0
17185,Vermont,2020/5/31,626299,39281,62.71924432,1520,981,4,32747,2.497390596,55,8.78,0
17186,Vermont,2020/6/1,626299,40736,65.04241584,1455,985,4,34032,2.418008641,55,8.78,0
17187,Vermont,2020/6/2,626299,41413,66.12336919,677,987,2,34600,2.383309589,55,8.78,0
17188,Vermont,2020/6/3,626299,42152,67.30331679,739,989,2,35244,2.34627064,55,8.78,0
17189,Vermont,2020/6/4,626299,43602,69.6185049,1450,1025,36,36480,2.350809596,55,8.78,0
17190,Vermont,2020/6/5,626299,44752,71.45468858,1150,1027,2,37431,2.294869503,55,8.78,0
17191,Vermont,2020/6/6,626299,46064,73.54953465,1312,1044,17,38528,2.266411949,55,8.78,0
17192,Vermont,2020/6/7,626299,47855,76.40919114,1791,1061,17,40063,2.217114199,55,8.78,0
17193,Vermont,2020/6/8,626299,49482,79.00699187,1627,1073,12,41455,2.168465301,55,8.78,0
17194,Vermont,2020/6/9,626299,50029,79.88037663,547,1081,8,41918,2.160746767,55,8.78,0
17195,Vermont,2020/6/10,626299,51248,81.82673132,1219,1092,11,42918,2.130814861,55,8.78,0
17196,Vermont,2020/6/11,626299,52922,84.49957608,1674,1108,16,44348,2.093647254,55,8.78,0
17197,Vermont,2020/6/12,626299,54627,87.22191797,1705,1118,10,45749,2.046606989,55,8.78,0
17198,Vermont,2020/6/13,626299,56187,89.71274104,1560,1123,5,47036,1.998682969,55,8.78,0
17199,Vermont,2020/6/14,626299,57427,91.69262605,1240,1125,2,48085,1.959008829,55,8.78,0
17200,Vermont,2020/6/15,626299,59263,94.6241332,1836,1126,1,49634,1.900005062,55,8.78,0
17201,Vermont,2020/6/16,626299,59734,95.37617017,471,1129,3,49968,1.89004587,55,8.78,0
17202,Vermont,2020/6/17,626299,60726,96.96007817,992,1129,0,50741,1.859170701,55,8.78,0
17203,Vermont,2020/6/18,626299,62072,99.10921141,1346,1135,6,51817,1.828521717,56,8.94,1
17204,Vermont,2020/6/19,626299,63535,101.4451564,1463,1143,8,52948,1.799008421,56,8.94,0
17205,Vermont,2020/6/20,626299,65045,103.8561454,1510,1147,4,54090,1.763394573,56,8.94,0
17206,Vermont,2020/6/21,626299,66074,105.4991306,1029,1159,12,54859,1.754093895,56,8.94,0
17207,Vermont,2020/6/22,626299,67251,107.3784247,1177,1163,4,55633,1.729342315,56,8.94,0
17208,Vermont,2020/6/23,626299,68167,108.8409849,916,1165,2,56349,1.709038098,56,8.94,0
17209,Vermont,2020/6/24,626299,68918,110.0400927,751,1185,20,56866,1.719434691,56,8.94,0
17210,Vermont,2020/6/25,626299,70078,111.8922432,1160,1192,7,57713,1.700961785,56,8.94,0
17211,Vermont,2020/6/26,626299,71531,114.2122213,1453,1199,7,58594,1.676196334,56,8.94,0
17212,Vermont,2020/6/27,626299,72995,116.549763,1464,1201,2,59712,1.645318172,56,8.94,0
17213,Vermont,2020/6/28,626299,74536,119.0102491,1541,1204,3,60879,1.615326822,56,8.94,0
17214,Vermont,2020/6/29,626299,75975,121.3078737,1439,1210,6,61970,1.592629154,56,8.94,0
17215,Vermont,2020/6/30,626299,77029,122.990776,1054,1210,0,62736,1.570836958,56,8.94,0
17216,Vermont,2020/7/1,626299,78000,124.5411537,971,1212,2,63258,1.553846154,56,8.94,0
17217,Vermont,2020/7/2,626299,79525,126.9760929,1525,1229,17,64285,1.545425967,56,8.94,0
17218,Vermont,2020/7/3,626299,80955,129.2593474,1430,1238,9,65315,1.529244642,56,8.94,0
17219,Vermont,2020/7/4,626299,82269,131.3573868,1314,1240,2,66321,1.507250605,56,8.94,0
17220,Vermont,2020/7/5,626299,83102,132.6874225,833,1251,11,66926,1.505378932,56,8.94,0
17221,Vermont,2020/7/6,626299,83564,133.4250893,462,1253,2,67259,1.499449524,56,8.94,0
17222,Vermont,2020/7/7,626299,84664,135.1814389,1100,1256,3,68007,1.483511292,56,8.94,0
17223,Vermont,2020/7/8,626299,85979,137.281075,1315,1258,2,68668,1.463147978,56,8.94,0
17224,Vermont,2020/7/9,626299,87373,139.506849,1394,1272,14,69608,1.455827315,56,8.94,0
17225,Vermont,2020/7/10,626299,89352,142.6666816,1979,1277,5,70988,1.429178978,56,8.94,0
17226,Vermont,2020/7/11,626299,90550,144.579506,1198,1282,5,71824,1.41579238,56,8.94,0
17227,Vermont,2020/7/12,626299,91715,146.4396399,1165,1295,13,72625,1.411982773,56,8.94,0
17228,Vermont,2020/7/13,626299,92670,147.9644706,955,1301,6,73339,1.403906334,56,8.94,0
17229,Vermont,2020/7/14,626299,94198,150.4041999,1528,1305,4,74370,1.385379732,56,8.94,0
17230,Vermont,2020/7/15,626299,95378,152.288284,1180,1317,12,75070,1.380821573,56,8.94,0
17231,Vermont,2020/7/16,626299,96784,154.5332182,1406,1327,10,75973,1.371094396,56,8.94,0
17232,Vermont,2020/7/17,626299,98419,157.1437923,1635,1336,9,77153,1.357461466,56,8.94,0
17233,Vermont,2020/7/18,626299,99757,159.2801521,1338,1339,3,78121,1.342261696,56,8.94,0
17234,Vermont,2020/7/19,626299,102452,163.5832087,2695,1349,10,80178,1.316714169,56,8.94,0
17235,Vermont,2020/7/20,626299,104242,166.4412685,1790,1359,10,81504,1.303697166,56,8.94,0
17236,Vermont,2020/7/21,626299,105576,168.5712415,1334,1366,7,82450,1.293854664,56,8.94,0
17237,Vermont,2020/7/22,626299,107034,170.8992031,1458,1368,2,83412,1.278098548,56,8.94,0
17238,Vermont,2020/7/23,626299,108130,172.649166,1096,1379,11,84113,1.275316748,56,8.94,0
17239,Vermont,2020/7/24,626299,109744,175.2262098,1614,1384,5,85177,1.261116781,56,8.94,0
17240,Vermont,2020/7/25,626299,111251,177.6324088,1507,1397,13,86190,1.25571905,56,8.94,0
17241,Vermont,2020/7/26,626299,112641,179.851796,1390,1401,4,87076,1.243774469,56,8.94,0
17242,Vermont,2020/7/27,626299,113784,181.6768029,1143,1403,2,87906,1.233038037,56,8.94,0
17243,Vermont,2020/7/28,626299,114994,183.6087875,1210,1406,3,88801,1.222672487,56,8.94,0
17244,Vermont,2020/7/29,626299,115839,184.9579833,845,1407,1,89351,1.214616839,56,8.94,0
17245,Vermont,2020/7/30,626299,117054,186.8979513,1215,1408,1,90055,1.202863636,57,9.1,1
17246,Vermont,2020/7/31,626299,118674,189.4845753,1620,1416,8,91077,1.193184691,57,9.1,0
17247,Vermont,2020/8/1,626299,120143,191.8301003,1469,1421,5,92017,1.182757214,57,9.1,0
17248,Vermont,2020/8/2,626299,121982,194.7663975,1839,1425,4,93176,1.168205145,57,9.1,0
17249,Vermont,2020/8/3,626299,122592,195.7403732,610,1426,1,93673,1.16320804,57,9.1,0
17250,Vermont,2020/8/4,626299,124805,199.2738293,2213,1431,5,95098,1.146588678,57,9.1,0
17251,Vermont,2020/8/5,626299,126278,201.6257411,1473,1436,5,95681,1.137173538,57,9.1,0
17252,Vermont,2020/8/6,626299,127874,204.1740447,1596,1446,10,96669,1.130800632,58,9.26,1
17253,Vermont,2020/8/7,626299,129262,206.3902385,1388,1447,1,97540,1.119431852,58,9.26,0
17254,Vermont,2020/8/8,626299,130464,208.3094496,1202,1453,6,98330,1.113717194,58,9.26,0
17255,Vermont,2020/8/9,626299,131933,210.6549747,1469,1458,5,99083,1.10510638,58,9.26,0
17256,Vermont,2020/8/10,626299,132879,212.1654354,946,1461,3,99755,1.099496534,58,9.26,0
17257,Vermont,2020/8/11,626299,134316,214.4598666,1437,1473,12,100736,1.09666756,58,9.26,0
17258,Vermont,2020/8/12,626299,135986,217.1263246,1670,1478,5,101788,1.08687659,58,9.26,0
17259,Vermont,2020/8/13,626299,137198,219.0615026,1212,1484,6,102525,1.081648421,58,9.26,0
17260,Vermont,2020/8/14,626299,139485,222.7131131,2287,1501,17,104031,1.076101373,58,9.26,0
17261,Vermont,2020/8/15,626299,143082,228.4563763,3597,1510,9,106857,1.055338897,58,9.26,0
17262,Vermont,2020/8/16,626299,144707,231.0509836,1625,1515,5,107826,1.046943133,58,9.26,0
